mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.025709867477416992,0.004771964631586006,0.003273344039916992,0.0008500207784535216,1,{'MLP__max_iter': 1},0.6204253758709206,0.6266226622662268,0.5993766043270995,0.6153703703703703,0.6568518518518518,0.6237083513105132,0.018854081273640067,21,0.6511746821448315,0.6544085129906027,0.6787451630735213,0.6709332781913426,0.6585079496369818,0.6627539172074559,0.010434314421574433
0.03236522674560547,0.004730589139259117,0.002005863189697266,0.0007074966530316873,2,{'MLP__max_iter': 2},0.6300696736340301,0.6251558489182253,0.6104143747708106,0.595925925925926,0.6385185185185186,0.620021613083776,0.015102208612202232,22,0.6788004422332783,0.6654367053620786,0.6902432283029297,0.6988420181968569,0.6653064975645621,0.6797257783319411,0.013334143328667917
0.03468904495239258,0.0010331566081472373,0.0013639450073242188,0.00015311785396904988,4,{'MLP__max_iter': 4},0.6821048771543822,0.6896222955628897,0.6154015401540156,0.6374074074074073,0.7048148148148149,0.6658612890151495,0.033768120060139045,20,0.715961857379768,0.7132393587617469,0.737244333886125,0.7494508776766841,0.6998230861134086,0.7231439027635466,0.01780124346179567
0.0673344612121582,0.003042657162462722,0.0014947891235351563,9.953244405142322e-05,8,{'MLP__max_iter': 8},0.7142280894756143,0.7217455078841218,0.6587092042537589,0.5974074074074074,0.720925925925926,0.6826430174143618,0.04860692772548377,2,0.750276395798784,0.7548922056384744,0.7552377003869541,0.7734514290965904,0.7393598933921515,0.7546435248625908,0.011016472716268986
0.15153121948242188,0.006240397014405668,0.0017179489135742188,0.00023544742349439494,16,{'MLP__max_iter': 16},0.7106710671067109,0.6971030436376972,0.6389438943894391,0.66,0.7324074074074075,0.687810857344931,0.03393306198395383,1,0.7804864566058596,0.7792703150912107,0.7956191265892759,0.7887280580828968,0.7803212020953956,0.7848850316929277,0.006351231234765287
0.23707957267761232,0.017769684569606807,0.001767444610595703,0.00022198423473569664,32,{'MLP__max_iter': 32},0.674807480748075,0.6735973597359737,0.6561422808947563,0.6355555555555555,0.6962962962962963,0.6672820932347904,0.02032079671398433,19,0.7711442786069653,0.8002211166390273,0.7834853510226645,0.8093557577428544,0.7896539840088227,0.7907720976040669,0.01322296878324557
0.2938235282897949,0.08680818862129112,0.0019513607025146485,0.0003221706282313329,64,{'MLP__max_iter': 64},0.674807480748075,0.6907957462412908,0.6561422808947563,0.6355555555555555,0.6962962962962963,0.670727610395448,0.02244636372854837,3,0.7711442786069653,0.7859452736318409,0.7834853510226645,0.8093557577428544,0.7896539840088227,0.7879169290026296,0.012389421676866744
0.2541519641876221,0.044158178301524416,0.001715230941772461,0.0001979333985010946,128,{'MLP__max_iter': 128},0.674807480748075,0.6907957462412908,0.6561422808947563,0.6355555555555555,0.6962962962962963,0.670727610395448,0.02244636372854837,3,0.7711442786069653,0.7859452736318409,0.7834853510226645,0.8093557577428544,0.7896539840088227,0.7879169290026296,0.012389421676866744
0.2949982166290283,0.0791899176342058,0.0018535614013671874,9.494899505335507e-05,256,{'MLP__max_iter': 256},0.674807480748075,0.6907957462412908,0.6561422808947563,0.6355555555555555,0.6962962962962963,0.670727610395448,0.02244636372854837,3,0.7711442786069653,0.7859452736318409,0.7834853510226645,0.8093557577428544,0.7896539840088227,0.7879169290026296,0.012389421676866744
0.25395936965942384,0.04770460933189854,0.0016201972961425782,0.00013623443731471748,512,{'MLP__max_iter': 512},0.674807480748075,0.6907957462412908,0.6561422808947563,0.6355555555555555,0.6962962962962963,0.670727610395448,0.02244636372854837,3,0.7711442786069653,0.7859452736318409,0.7834853510226645,0.8093557577428544,0.7896539840088227,0.7879169290026296,0.012389421676866744
0.29644293785095216,0.08089250500079076,0.0018815994262695312,0.0002972538745129065,1024,{'MLP__max_iter': 1024},0.674807480748075,0.6907957462412908,0.6561422808947563,0.6355555555555555,0.6962962962962963,0.670727610395448,0.02244636372854837,3,0.7711442786069653,0.7859452736318409,0.7834853510226645,0.8093557577428544,0.7896539840088227,0.7879169290026296,0.012389421676866744
0.2554384708404541,0.047045585289512255,0.0017045974731445313,0.00011413907936133738,2048,{'MLP__max_iter': 2048},0.674807480748075,0.6907957462412908,0.6561422808947563,0.6355555555555555,0.6962962962962963,0.670727610395448,0.02244636372854837,3,0.7711442786069653,0.7859452736318409,0.7834853510226645,0.8093557577428544,0.7896539840088227,0.7879169290026296,0.012389421676866744
0.2957205295562744,0.07524206892634365,0.0019994258880615236,0.0002672239595248437,2100,{'MLP__max_iter': 2100},0.674807480748075,0.6907957462412908,0.6561422808947563,0.6355555555555555,0.6962962962962963,0.670727610395448,0.02244636372854837,3,0.7711442786069653,0.7859452736318409,0.7834853510226645,0.8093557577428544,0.7896539840088227,0.7879169290026296,0.012389421676866744
0.2545444965362549,0.04617242883835259,0.0015950679779052734,0.00015340388682604555,2200,{'MLP__max_iter': 2200},0.674807480748075,0.6907957462412908,0.6561422808947563,0.6355555555555555,0.6962962962962963,0.670727610395448,0.02244636372854837,3,0.7711442786069653,0.7859452736318409,0.7834853510226645,0.8093557577428544,0.7896539840088227,0.7879169290026296,0.012389421676866744
